DPM2	CDK5
LOC100134123	BOLL
LOC100134123	BCL2L14
LOC100134123	C22orf15
LOC100134123	ASB15
LOC100134123	INE1
LOC100134123	AVP
LOC100134123	HECW1
LOC100134123	BRS3
LOC100134123	CSF2
LOC100134123	AMZ1
LOC100134123	FLJ36144
LOC100134123	C9orf27
LOC100134123	D21S2088E
LOC100134123	FAM182A
LOC100134123	INHBC
LOC100134123	C11orf86
LOC100134123	C18orf62
LOC100134123	C10orf103
LOC100134123	ATP2B3
LOC100134123	C20orf187
TMEM11	DHRS7B
ZNF227	MED21
ZNF227	ZFP112
MRPL15	CDKN3
MRPL15	COPS5
MRPL15	ILF2
MRPL15	CDC123
MRPL15	BOP1
MRPL15	GPR172A
MRPL15	DKC1
MRPL15	EXOSC4
MRPL15	DONSON
MRPL15	CCNB1
MRPL15	CYC1
MRPL15	JTV1
MRPL15	CKS1B
MRPL15	GMPS
MRPL15	ABCF1
MRPL15	DDX39
MRPL15	BYSL
MRPL15	C8orf76
MRPL15	CKS2
MRPL15	MELK
MRPL15	MRPL13
MRPL15	GTPBP4
MRPL15	BUB1B
MRPL15	ATAD2
MRPL15	GGH
MRPL15	ATP5C1
MRPL15	MAD2L1
MRPL15	CEP55
MRPL15	H2AFZ
MRPL15	MCM4
MRPL15	CDC20
MRPL15	FAM83D
MRPL15	CACYBP
MRPL15	MCM7
MRPL15	ANLN
MRPL15	C8orf33
MRPL15	IMPAD1
LOC100129617	KEL
LOC100129617	KCNA6
LOC100129617	HTR6
LOC100129617	GPR52
LOC100129617	C21orf121
LOC100129617	ACTRT2
LOC100129617	FLJ40125
LOC100129617	DLEC1
LOC100129617	ATG9B
LOC100129617	FAM186B
LOC100129617	KIRREL2
LOC100129617	HIST1H1A
LOC100129617	BSND
LOC100129617	CAMK1G
LOC100129617	KIR3DX1
LOC100129617	CPNE6
LOC100129617	ART1
LOC100129617	C1orf20
LOC100129617	C1orf200
LOC100129617	C21orf104
LOC100129617	CADM3
LOC100129617	ACCN4
LOC100129617	CACNG5
LOC100129617	FLJ23865
LOC100129617	GATA1
LOC100129617	FLJ33706
LOC100129617	FAM166A
LOC100129617	AHDC1
TTTY7	C18orf15
TTTY7	GSX1
TTTY7	C21orf121
TTTY7	SLC22A8
TTTY7	P2RX6
TTTY7	ACTRT2
TTTY7	NKX1-1
TTTY7	GBX1
TTTY7	C10orf53
TTTY7	KIF19
TTTY7	RBMY3AP
TTTY7	PFTK2
TTTY7	NLGN3
TTTY7	TSSK2
TTTY7	TTLL10
TTTY7	RSHL1
TTTY7	C1orf127
TTTY7	HOXC12
TTTY7	C1orf200
TTTY7	PHKG1
TTTY7	OTOF
TTTY7	LOC644090
TTTY7	GATA1
TTTY7	C15orf49
RPUSD3	PHLDB1
RPUSD3	GSX1
RPUSD3	LOC203274
RPUSD3	C9orf144
RPUSD3	KANK1
RPUSD3	FLJ21408
RPUSD3	CPA2
RPUSD3	OPHN1
RPUSD3	LOC100129656
RPUSD3	LOC100133885
RPUSD3	LOC100132767
RPUSD3	ASB14
RPUSD3	C15orf55
RPUSD3	LOC220980
RPUSD3	KCNN1
RPUSD3	NCRNA00119
RPUSD3	LOC647070
RPUSD3	LOC100134368
RPUSD3	IFT122
RPUSD3	LOC145845
RPUSD3	LOC100128343
RPUSD3	C11orf36
RPUSD3	FLJ22596
RPUSD3	G6PC2
RPUSD3	PDZD3
RPUSD3	LOC284939
RPUSD3	CACNG6
RPUSD3	LOC644090
RPUSD3	LOC100129722
RPUSD3	DYSFIP1
RPUSD3	LOC100128977
RPUSD3	C21orf49
RPUSD3	HDGFL1
RPUSD3	C11orf72
RPUSD3	DEFB124
RPUSD3	GAFA2
RPUSD3	LOC388906
RPUSD3	LOC283194
RPUSD3	LOC253724
RPUSD3	FKSG49
RPUSD3	GDEP
RPUSD3	FLJ40288
RPUSD3	ODF3
RPUSD3	EPHA8
RPUSD3	FLJ12825
RPUSD3	LOC283045
RPUSD3	LOC728678
RPUSD3	LOC387826
RPUSD3	LOC100133612
RPUSD3	DNM1P33
RPUSD3	C20orf200
RPUSD3	ESPNL
RPUSD3	DRD2
RPUSD3	PTGIR
RPUSD3	EXOC3L2
RPUSD3	LOC100129380
RPUSD3	LOC729173
RPUSD3	APOBEC2
RPUSD3	MORN1
RPUSD3	ND6
RPUSD3	LOC100144597
RPUSD3	LCE1E
RPUSD3	OR13C4
RPUSD3	LOC282980
RPUSD3	C21orf93
RPUSD3	KRTAP13-1
RPUSD3	PRINS
RPUSD3	CYP1A2
RPUSD3	LOC219688
RPUSD3	PDXDC2
RPUSD3	IFLTD1
RPUSD3	CCBL1
RPUSD3	C7orf16
RPUSD3	CHST5
RPUSD3	LOC728099
RPUSD3	MMD2
RPUSD3	ALMS1P
RPUSD3	LOC149086
RPUSD3	LOC100129845
RPUSD3	GJB4
RPUSD3	DKFZp564N2472
RPUSD3	LOC283033
RPUSD3	CES3
RPUSD3	GRIN2C
RPUSD3	KIR2DL1
RPUSD3	LOC100128003
RPUSD3	ADRB3
RPUSD3	LOC283674
RPUSD3	C22orf26
RPUSD3	LOC100130872
RPUSD3	MPV17L
RPUSD3	LOC100131864
RPUSD3	CDH22
RPUSD3	LOC283914
RPUSD3	LOC402779
RPUSD3	C1orf61
RPUSD3	NCRNA00032
RPUSD3	OXER1
RPUSD3	PRO1768
RPUSD3	C10orf67
RPUSD3	OR7E104P
RPUSD3	NXNL1
RPUSD3	FLJ31222
RPUSD3	LUZP4
RPUSD3	C14orf70
RPUSD3	LOC91548
RPUSD3	LOC100130078
RPUSD3	FAM71A
RPUSD3	IQCF1
RPUSD3	FLJ36208
RPUSD3	LOC100131581
RPUSD3	RAX2
RPUSD3	HHLA1
RPUSD3	NLGN2
RPUSD3	GATA1
RPUSD3	CLDN19
RPUSD3	C15orf49
RPUSD3	LOC375010
RPUSD3	LOC100131347
RPUSD3	LOC100128640
RPUSD3	LOC440888
RPUSD3	AVPR1B
RPUSD3	HCG2P7
RPUSD3	LINGO3
RPUSD3	FLJ11292
RPUSD3	C1orf127
RPUSD3	AMZ1
RPUSD3	LOC400620
RPUSD3	KRTAP5-8
RPUSD3	D21S2088E
RPUSD3	C18orf62
RPUSD3	LOC440028
NEU1	ATP6V0B
UBE2L6	PSMB8
UBE2L6	HLA-F
UBE2L6	ISG15
UBE2L6	IFI44L
UBE2L6	DDX60
UBE2L6	CMPK2
UBE2L6	HLA-A
UBE2L6	PSMB9
UBE2L6	IFI35
UBE2L6	PSME2
UBE2L6	PARP9
UBE2L6	EPSTI1
UBE2L6	IFIT3
UBE2L6	IFI44
UBE2L6	PARP12
UBE2L6	HLA-C
UBE2L6	CXCL10
UBE2L6	OAS3
UBE2L6	HCP5
UBE2L6	IFIT1
UBE2L6	STAT1
UBE2L6	PARP14
UBE2L6	SP110
UBE2L6	TAP1
UBE2L6	OAS2
UBE2L6	DTX3L
UBE2L6	OASL
UBE2L6	NLRC5
UBE2L6	RSAD2
UBE2L6	OAS1
UBE2L6	IFI27
UBE2L6	BST2
UBE2L6	MX1
CLEC4GP1	C20orf200
MAK16	GTF2E2
MAK16	C8orf41
C6orf208	C20orf200
C6orf208	C20orf166
C6orf208	AVPR1B
C6orf208	C11orf72
C6orf208	C1orf61
C6orf208	C22orf15
C6orf208	C15orf55
C6orf208	C2orf16
C6orf208	C14orf70
TSN	MLX
TSN	RAB3GAP2
TSN	DPY30
TSN	DLG1
TSN	ARPC5
TSN	SLC30A5
TSN	C14orf1
TSN	FYTTD1
TSN	ANAPC1
TSN	SMEK1
TSN	PRPF4B
TSN	GMCL1
TSN	SEPT2
TSN	LRRC41
TSN	RYK
TSN	NAT13
TSN	DLAT
TSN	SUMO1
TSN	CUL4B
TSN	TRAM1
TSN	SNRNP27
TSN	TMED2
TSN	TAF12
TSN	PRKRA
TSN	ATF2
TSN	RPA1
TSN	MATR3
TSN	ARFIP1
TSN	NUP98
TSN	C2orf49
TSN	IMP4
TSN	COPS8
TSN	SLC33A1
TSN	RPAP3
TSN	TIA1
TSN	NCBP2
TSN	SPTLC1
TSN	RPE
TSN	PCBP1
TSN	SMARCA5
TSN	DDX18
TSN	PAPOLA
TSN	GNAI3
TSN	OSTC
TSN	MFN1
TSN	DNAJB6
TSN	SNX4
TSN	MAP3K7
TSN	C1orf55
TSN	RANBP2
TSN	SAP130
TSN	EXOC5
TSN	NCK1
TSN	SUPT16H
TSN	MAPRE1
TSN	PDS5A
TSN	MOBKL3
TSN	CNOT8
TSN	NCBP1
TSN	MRPL30
TSN	NONO
TSN	DDX3X
TSN	ARFGEF1
TSN	GTF2H1
TSN	CLDND1
TSN	STIP1
TSN	ATF1
TSN	TAF11
TSN	MEMO1
TSN	NOLC1
TSN	PRKAR1A
TSN	MOBKL1B
TSN	CANX
TSN	CSNK2A1
TSN	RFC5
TSN	HSP90B1
TSN	MAP4K5
TSN	PSMD10
TSN	TM9SF4
TSN	MGAT2
TSN	RAB5A
TSN	EIF4A2
TSN	MAPK1
TSN	PREPL
TSN	G3BP2
TSN	DENR
TSN	CLIC4
TSN	KPNA1
TSN	TRRAP
TSN	C2orf37
TSN	MED21
TSN	MCFD2
TSN	NFYB
TSN	DGUOK
TSN	DHX15
TSN	NUDT21
TSN	M6PR
TSN	MAT2A
TSN	SFRS1
TSN	PTPN11
TSN	CTDSPL2
TSN	FBXO22
TSN	GFM1
TSN	OSBP
TSN	SHMT2
TSN	MED23
TSN	CKAP5
TSN	ADAM10
TSN	KCTD5
TSN	HNRNPF
TSN	DR1
TSN	ERLIN1
TSN	ORC5L
TSN	BCLAF1
TSN	MRPL42
TSN	TMEM185B
TSN	SLMO2
TSN	MSH2
TSN	MRPL44
TSN	EIF4G1
TSN	MKI67IP
TSN	HNRNPC
TSN	CLASP1
TSN	SFRS10
TSN	CPSF2
TSN	ASF1A
TSN	B3GNT2
TSN	TPRKB
TSN	MAPKAP1
TSN	RRM1
TSN	ACTR2
TSN	PRKDC
TSN	ANKRD13C
TSN	CLINT1
TSN	MSH6
TSN	PSMD12
TSN	HAT1
TSN	CDK8
TSN	SURF4
SPRY2	PROS1
SPRY2	IL33
SPRY2	SDPR
LOC388946	LOC219688
LOC388946	CYP1A2
LOC388946	IL17A
LOC388946	GSX1
LOC388946	LOC283403
LOC388946	IFLTD1
LOC388946	C7orf16
LOC388946	LOC203274
LOC388946	ADAMTS20
LOC388946	C9orf144
LOC388946	LOC100129026
LOC388946	KANK1
LOC388946	FLJ21408
LOC388946	LOC348120
LOC388946	LOC100129656
LOC388946	C2orf16
LOC388946	LOC100132767
LOC388946	LOC100129845
LOC388946	DKFZp564N2472
LOC388946	LOC283033
LOC388946	GRIN2C
LOC388946	KIR2DL1
LOC388946	DNAH6
LOC388946	LOC100128003
LOC388946	C15orf55
LOC388946	HERC6
LOC388946	LOC220980
LOC388946	KRT74
LOC388946	C22orf26
LOC388946	LOC100134368
LOC388946	CLDN17
LOC388946	LOC100129936
LOC388946	IFT122
LOC388946	FLJ30064
LOC388946	C8orf68
LOC388946	LOC145845
LOC388946	ACRV1
LOC388946	LOC284939
LOC388946	C1orf61
LOC388946	DEFB118
LOC388946	LOC340074
LOC388946	FLJ41649
LOC388946	C10orf53
LOC388946	KLF14
LOC388946	LOC388906
LOC388946	FLJ31222
LOC388946	FRMPD4
LOC388946	LOC283194
LOC388946	CER1
LOC388946	C14orf70
LOC388946	GPR182
LOC388946	GPRC6A
LOC388946	LOC339524
LOC388946	LOC100130078
LOC388946	FLJ40288
LOC388946	FAM71A
LOC388946	FLJ12825
LOC388946	LOC100131581
LOC388946	LOC283045
LOC388946	LOC145945
LOC388946	LOC387826
LOC388946	ASCL3
LOC388946	C2orf19
LOC388946	LOC100133612
LOC388946	C15orf49
LOC388946	DNM1P33
LOC388946	C20orf200
LOC388946	C20orf166
LOC388946	AVPR1B
LOC388946	DRD2
LOC388946	BOLL
LOC388946	BCL2L14
LOC388946	EXOC3L2
LOC388946	C22orf15
LOC388946	LMX1A
LOC388946	LOC100131303
LOC388946	HECW1
LOC388946	LCE1E
LOC388946	GRIK5
LOC388946	D21S2088E
LOC388946	C10orf103
LOC388946	C18orf62
LOC388946	C20orf187
NCRNA00167	NCRNA00119
NCRNA00167	LOC283403
NCRNA00167	DRD2
NCRNA00167	C7orf16
NCRNA00167	FAM71A
NCRNA00167	ASB14
NCRNA00167	KANK1
NCRNA00167	GRIN2C
NCRNA00167	D21S2088E
NCRNA00167	ADRB3
NCRNA00167	DYSFIP1
NCRNA00167	FRMPD4
NCRNA00167	LOC220980
KLHL7	CTPS
KLHL7	DKC1
KLHL7	CEP55
KLHL7	CDC45L
KLHL7	DBF4
KLHL7	C1orf112
KLHL7	CENPA
KLHL7	FOXM1
KLHL7	CCDC99
KLHL7	EXO1
KLHL7	CCNA2
KLHL7	ANP32E
KLHL7	EZH2
KLHL7	DLGAP5
KLHL7	CDCA7
KLHL7	CKS1B
KLHL7	CDC20
KLHL7	FAM83D
KLHL7	DEPDC1
KLHL7	KIF14
KLHL7	CENPL
KLHL7	CHEK1
KLHL7	GPN1
KLHL7	ANLN
KLHL7	GTPBP4
KLHL7	KIF2C
KLHL7	C6orf173
COMMD5	C8orf33
COMMD5	C8orf82
LTBR	LOC284630
LTBR	C11orf16
LTBR	LOC283403
LTBR	KIAA1614
LTBR	ATP2A1
LTBR	HS1BP3
LTBR	LOC286059
LTBR	ADAM30
LTBR	KIF19
LTBR	FLJ21408
LTBR	GJC2
LTBR	C14orf48
LTBR	FAM153A
LTBR	KIAA1045
LTBR	FAM71F1
LTBR	ERN2
LTBR	LOC100133461
LTBR	LOC100132767
LTBR	LOC541473
LTBR	ART1
LTBR	DLL3
LTBR	KIAA1656
LTBR	IHH
LTBR	LOC400236
LTBR	FLJ33706
LTBR	LOC554174
LTBR	LOC727933
LTBR	LOC100131081
LTBR	ITPK1
LTBR	HTR3B
LTBR	LOC389043
LTBR	GSTTP1
LTBR	KSR1
LTBR	LDB3
LTBR	CHRNE
LTBR	CAMKK1
LTBR	GOLGA7B
LTBR	KCNJ9
LTBR	C11orf36
LTBR	FLJ22596
LTBR	CHRNA10
LTBR	ARVCF
LTBR	ELA1
LTBR	HNF1A
LTBR	LOC644090
LTBR	LOC100129722
LTBR	FAM22B
LTBR	LOC340074
LTBR	KCNA6
LTBR	DGCR12
LTBR	LCN6
LTBR	ALOXE3
LTBR	HRG
LTBR	DEFB124
LTBR	AMN
LTBR	LOC146429
LTBR	DKFZP434A062
LTBR	LOC257358
LTBR	KIR3DX1
LTBR	CRYBB3
LTBR	FLJ40288
LTBR	APOA5
LTBR	LOC100130955
LTBR	FLJ12825
LTBR	EMID2
LTBR	COL20A1
LTBR	LOC100133612
LTBR	CCT8L2
LTBR	LOC283177
LTBR	ESPNL
LTBR	DRD2
LTBR	KRTAP4-5
LTBR	GRM2
LTBR	FLJ40125
LTBR	AYP1p1
LTBR	ADAMTSL5
LTBR	KNDC1
LTBR	DCDC2B
LTBR	ANKRD53
LTBR	KCNG4
LTBR	C10orf44
LTBR	KCNH4
LTBR	CRX
LTBR	LOC284661
LTBR	LOC100144597
LTBR	HSAJ2425
LTBR	CHD5
LTBR	LOC728883
LTBR	C21orf104
LTBR	LOC100131031
LTBR	CEND1
LTBR	CAMKV
LTBR	C8orf56
LTBR	LOC283904
LTBR	CACNG5
LTBR	HMX1
LTBR	BAI1
LTBR	H1FOO
LTBR	CABP4
LTBR	LOC338963
LTBR	ADAM29
LTBR	LOC729285
LTBR	LOC147791
LTBR	CRYGC
LTBR	LOC100131532
LTBR	C21orf84
LTBR	LOC100128003
LTBR	ADRB3
LTBR	LOC284080
LTBR	H1FNT
LTBR	LOC157627
LTBR	ADM2
LTBR	LOC151484
LTBR	IL34
LTBR	DGCR5
LTBR	FEV
LTBR	CRTAC1
LTBR	FLJ00049
LTBR	F2
LTBR	LOC91316
LTBR	KCNS1
LTBR	HERC2P7
LTBR	BTNL3
LTBR	C19orf47
LTBR	CDH22
LTBR	LOC339666
LTBR	LOC283914
LTBR	APOL5
LTBR	LOC402779
LTBR	CADM3
LTBR	LOC150527
LTBR	CARD11
LTBR	GGTLC2
LTBR	LOC728163
LTBR	HDAC10
LTBR	C10orf67
LTBR	LOC440602
LTBR	ARR3
LTBR	KCNK9
LTBR	CFC1
LTBR	KLK4
LTBR	ALPPL2
LTBR	CALHM1
LTBR	C7orf34
LTBR	DLGAP2
LTBR	LHX4
LTBR	CACNG2
LTBR	LOC283688
LTBR	LOC100144602
LTBR	FAM71A
LTBR	C20orf181
LTBR	LOC145678
LTBR	LOC90246
LTBR	LOC440792
LTBR	GP9
LTBR	BCL6B
LTBR	LOC100131347
LTBR	DUSP21
LTBR	AVPR1B
LTBR	LOC644450
LTBR	C1orf170
LTBR	INE1
LTBR	BRS3
LTBR	C21orf90
LTBR	FGF21
LTBR	BSND
LTBR	FLJ12355
LTBR	LOC348761
LTBR	C7orf28A
LTBR	DAB2IP
LTBR	LOC400620
LTBR	GLP-1
LTBR	C9orf27
LTBR	HPCAL4
LTBR	C18orf62
LTBR	ATP2B3
LTBR	LOC731789
LTBR	HSPC072
LTBR	DKFZp779M0652
LTBR	LOC203274
LTBR	ADIG
LTBR	LOC100130264
LTBR	LOC401463
LTBR	KCTD17
LTBR	ADAM20
LTBR	LOC100132369
LTBR	LOC100129656
LTBR	CRTC1
LTBR	C1orf20
LTBR	ADAM22
LTBR	CRIM2
LTBR	C15orf55
LTBR	GRM1
LTBR	LOC374890
LTBR	FAM163A
LTBR	KRT74
LTBR	HTR6
LTBR	LOC100134368
LTBR	CAMK2A
LTBR	KCNJ5
LTBR	C21orf88
LTBR	GNAT1
LTBR	LOC285191
LTBR	AIPL1
LTBR	GPR44
LTBR	CCDC33
LTBR	CACNG3
LTBR	CCKAR
LTBR	LOC221122
LTBR	CACNG6
LTBR	FTCD
LTBR	C4orf17
LTBR	FSCN3
LTBR	DDN
LTBR	CDH15
LTBR	GABRR2
LTBR	FLJ21075
LTBR	ERAF
LTBR	CCL16
LTBR	DEFB119
LTBR	LOC731656
LTBR	GNL1
LTBR	LOC651900
LTBR	ANKRD24
LTBR	LOC646522
LTBR	GPR182
LTBR	LOC339524
LTBR	LPAL2
LTBR	C14orf113
LTBR	FHAD1
LTBR	EPHA8
LTBR	GAST
LTBR	IFNW1
LTBR	C21orf62
LTBR	DNM1P33
LTBR	LOC286359
LTBR	AVPR2
LTBR	LOC147343
LTBR	ADAM11
LTBR	C3orf43
LTBR	LOC728353
LTBR	IGFALS
LTBR	LOC90586
LTBR	CLP1
LTBR	LMX1A
LTBR	APOBEC2
LTBR	LOC100129546
LTBR	CPNE6
LTBR	C9orf163
LTBR	ISM2
LTBR	DPF1
LTBR	FAM81A
LTBR	FAM123C
LTBR	LOC100129444
LTBR	KRTAP13-1
LTBR	GJA8
LTBR	AQP6
LTBR	ECE2
LTBR	IL1RAPL1
LTBR	IRG1
LTBR	KIAA0509
LTBR	C3orf20
LTBR	FFAR1
LTBR	IL13
LTBR	LOC149086
LTBR	BBS1
LTBR	ALMS1P
LTBR	FKBP6
LTBR	GJD2
LTBR	LOC100128862
LTBR	CNTN2
LTBR	KIAA1853
LTBR	CHRNB2
LTBR	DKFZp564N2472
LTBR	ARHGAP23
LTBR	GRIN2C
LTBR	C1orf86
LTBR	KIR2DL1
LTBR	DBH
LTBR	IL25
LTBR	LOC100128079
LTBR	LOC729397
LTBR	LOC646482
LTBR	DKFZp547J222
LTBR	CRP
LTBR	C14orf68
LTBR	DLGAP3
LTBR	FLJ14126
LTBR	LOC100134123
LTBR	LOC100129503
LTBR	BEND4
LTBR	LCN8
LTBR	AGAP2
LTBR	C14orf115
LTBR	C12orf51
LTBR	LOC729683
LTBR	C15orf50
LTBR	LOC283738
LTBR	LOC401351
LTBR	C1orf222
LTBR	DUX1
LTBR	LOC284296
LTBR	KIAA1751
LTBR	FBXO10
LTBR	LOC284669
LTBR	APOC2
LTBR	LOC283140
LTBR	LSDP5
LTBR	C3orf27
LTBR	DLL4
LTBR	LOC554235
LTBR	GIPR
LTBR	FAM148C
LTBR	FOXK1
LTBR	APC2
LTBR	CASR
LTBR	ACCN4
LTBR	LOC90393
LTBR	C2orf19
LTBR	GATA1
LTBR	HCG9
LTBR	EMX1
LTBR	IL17C
LTBR	LOC375010
LTBR	ADAD1
LTBR	C15orf49
LTBR	CCDC9
LTBR	LPIN3
LTBR	C12orf53
LTBR	DKFZP434K028
LTBR	CHRNA2
LTBR	ASB15
LTBR	AVP
LTBR	DKFZp761P0212
LTBR	CSF2
LTBR	GRIP2
LTBR	AMZ1
LTBR	D21S2088E
LTBR	FAM182A
LTBR	C17orf72
LTBR	C11orf86
LTBR	FAM166A
LTBR	GNAO1
LTBR	LOC440028
HDHD2	C18orf32
GMFB	CPSF2
GMFB	EXOC5
GMFB	CNIH
GMFB	C14orf129
GMFB	C14orf109
ARHGAP15	AOAH
ARHGAP15	AMICA1
ARHGAP15	AIF1
PSG4	PSG3
PSG4	PSG2
PSG4	PADI1
DUX1	BAI1
DUX1	CSF3
DUX1	DKFZp779M0652
DUX1	CES4
DUX1	CABP4
DUX1	ADAM30
DUX1	CCDC85B
DUX1	CRYGC
DUX1	BBS1
DUX1	CHRNB2
DUX1	DLL3
DUX1	ARHGAP23
DUX1	C9orf44
DUX1	ADRB3
DUX1	C14orf68
DUX1	CAMK2A
DUX1	BEND4
DUX1	DGCR5
DUX1	CHRNE
DUX1	C16orf86
DUX1	AGAP2
DUX1	BTNL3
DUX1	C19orf47
DUX1	C14orf115
DUX1	CCDC33
DUX1	APOL5
DUX1	CACNG3
DUX1	ARVCF
DUX1	C1orf222
DUX1	CDH15
DUX1	C10orf67
DUX1	C17orf55
DUX1	CRYBB2P1
DUX1	APOC2
DUX1	CFC1
DUX1	AMN
DUX1	C3orf27
DUX1	ALPPL2
DUX1	DKFZP434A062
DUX1	CACNG2
DUX1	CXorf52
DUX1	APC2
DUX1	ACCN4
DUX1	BCL6B
DUX1	COL20A1
DUX1	DNM1P33
DUX1	C21orf62
DUX1	CCT8L2
DUX1	CCDC9
DUX1	BBC3
DUX1	DKFZP434K028
DUX1	DUOXA2
DUX1	ADAM11
DUX1	C1orf170
DUX1	DCDC2B
DUX1	ANKRD53
DUX1	AVP
DUX1	DKFZp761P0212
DUX1	ADAMTS10
DUX1	CSF2
DUX1	C6orf223
DUX1	CPNE6
DUX1	APOA4
DUX1	DAB2IP
DUX1	DPF1
DUX1	C21orf104
DUX1	C9orf27
DUX1	CAMKV
DUX1	CEND1
DUX1	C11orf86
SLC9A3	HTR6
OSBP	ATF1
OSBP	EXOC5
OSBP	NUP98
OSBP	G3BP2
OSBP	DLAT
OSBP	GANAB
OSBP	MED23
OSBP	DLG1
OSBP	CANX
OSBP	ERLIN1
OSBP	CUL4B
OSBP	ARPC5
OSBP	CLINT1
OSBP	MAT2A
OSBP	C14orf1
OSBP	ATF2
OSBP	FYTTD1
OSBP	NONO
OSBP	GTF2H1
OSBP	DDX3X
OSBP	EIF4A2
OSBP	LRRC41
OSBP	HNRNPC
SDHALP1	SDHA
SLC39A5	LOC284630
SLC39A5	C17orf52
SLC39A5	C20orf141
SLC39A5	NCRNA00105
SLC39A5	MMP2
SLC39A5	SLC24A4
SLC39A5	KIF19
SLC39A5	GPHB5
SLC39A5	GJC2
SLC39A5	LOC149086
SLC39A5	FLJ34651
SLC39A5	CCDC116
SLC39A5	MAP3K10
SLC39A5	ERN2
SLC39A5	CRTC1
SLC39A5	MFGE8
SLC39A5	LOC100132767
SLC39A5	GJB4
SLC39A5	DKFZp564N2472
SLC39A5	MGC45922
SLC39A5	KIR2DL1
SLC39A5	C15orf55
SLC39A5	RAI1
SLC39A5	HNF4A
SLC39A5	FLJ33706
SLC39A5	KRT74
SLC39A5	GAS2L2
SLC39A5	HTR6
SLC39A5	SLC22A8
SLC39A5	SEC14L3
SLC39A5	ADM2
SLC39A5	CAMK2A
SLC39A5	C19orf34
SLC39A5	LOC389043
SLC39A5	PFTK2
SLC39A5	LOC442715
SLC39A5	SH2D6
SLC39A5	KBTBD5
SLC39A5	POFUT2
SLC39A5	LOC339666
SLC39A5	SLC34A3
SLC39A5	SERPINA9
SLC39A5	PDZD3
SLC39A5	LOC401351
SLC39A5	CCKAR
SLC39A5	OTOF
SLC39A5	CACNG6
SLC39A5	CADM3
SLC39A5	HNF1A
SLC39A5	DKFZP564C196
SLC39A5	LOC644090
SLC39A5	PRAP1
SLC39A5	OXER1
SLC39A5	DYSFIP1
SLC39A5	MUC12
SLC39A5	C1orf222
SLC39A5	LOC100128977
SLC39A5	OR7E104P
SLC39A5	KCNA6
SLC39A5	P2RX6
SLC39A5	C10orf53
SLC39A5	RGS6
SLC39A5	KCNK9
SLC39A5	AMN
SLC39A5	DEFB124
SLC39A5	DKFZP434A062
SLC39A5	LOC283697
SLC39A5	FOXK1
SLC39A5	NCR2
SLC39A5	APOA5
SLC39A5	FLJ40288
SLC39A5	ODF3
SLC39A5	ACCN4
SLC39A5	C8orf74
SLC39A5	C21orf89
SLC39A5	GATA1
SLC39A5	C15orf49
SLC39A5	DNM1P33
SLC39A5	LOC100133612
SLC39A5	C20orf200
SLC39A5	ESPNL
SLC39A5	C12orf53
SLC39A5	MUC3A
SLC39A5	LOC283888
SLC39A5	PTGIR
SLC39A5	LOC728353
SLC39A5	MYOM3
SLC39A5	NLGN3
SLC39A5	CLP1
SLC39A5	LMX1A
SLC39A5	LOC729173
SLC39A5	APOBEC2
SLC39A5	HCN4
SLC39A5	LOC255654
SLC39A5	BSND
SLC39A5	RSHL1
SLC39A5	NKX6-3
SLC39A5	CPNE6
SLC39A5	C1orf127
SLC39A5	AMZ1
SLC39A5	CYP3A43
SLC39A5	C1orf200
SLC39A5	C21orf104
SLC39A5	PHKG1
SLC39A5	CACNG5
SLC39A5	FAM166A
SLC39A5	LOC440028
DOCK11	CTSS
DOCK11	ANTXR2
DOCK11	CARD6
DOCK11	CUGBP2
DOCK11	CLIC2
DOCK11	CD163
DOCK11	CPVL
SPRR2B	SPRR1B
SPRR2B	FAM83C
SPRR2B	SPRR1A
SPRR2B	LCE3D
PRO0461	LOC284630
PRO0461	C11orf16
PRO0461	PLK5P
PRO0461	NCRNA00028
PRO0461	KIAA1614
PRO0461	NCRNA00105
PRO0461	MMP2
PRO0461	KIF19
PRO0461	PQLC1
PRO0461	FLJ21408
PRO0461	GJC2
PRO0461	C14orf48
PRO0461	CCDC116
PRO0461	FAM71F1
PRO0461	ERN2
PRO0461	LOC100133461
PRO0461	LOC100132767
PRO0461	PLG
PRO0461	ART1
PRO0461	DLL3
PRO0461	MGC45922
PRO0461	LOC100133985
PRO0461	IHH
PRO0461	NEUROG1
PRO0461	FLJ33706
PRO0461	AHDC1
PRO0461	LOC100130262
PRO0461	MDGA1
PRO0461	LOC554174
PRO0461	LOC727933
PRO0461	LOC100131081
PRO0461	ITPK1
PRO0461	HTR3B
PRO0461	NENF
PRO0461	MYBPC3
PRO0461	GSTTP1
PRO0461	LOC100134089
PRO0461	CHRNE
PRO0461	PRDM8
PRO0461	PRDM14
PRO0461	MYLC2PL
PRO0461	GOLGA7B
PRO0461	KCNJ9
PRO0461	C11orf36
PRO0461	LARGE
PRO0461	CHRNA10
PRO0461	MGC44328
PRO0461	LOC339822
PRO0461	ELA1
PRO0461	HNF1A
PRO0461	LOC644090
PRO0461	LRRC29
PRO0461	LOC100129722
PRO0461	PRKCG
PRO0461	KCNA6
PRO0461	DGCR12
PRO0461	LCN6
PRO0461	CYTH3
PRO0461	C2orf51
PRO0461	P2RX6
PRO0461	PADI1
PRO0461	HRG
PRO0461	DEFB124
PRO0461	CCDC74B
PRO0461	AMN
PRO0461	LOC146429
PRO0461	DKFZP434A062
